id,name,season,gamesPlayed,gamesStarted,hits,era,whip,shutouts,walksPer9Inn,homeRunsPer9
669084,DL Hall,2022,11,1,17,5.93,1.68,0,3.95,0.00
669084,DL Hall,2023,18,0,18,3.26,1.19,0,2.33,0.93
669084,DL Hall,2024,13,7,48,5.02,1.60,0,4.40,1.26
669084,DL Hall,2025,20,3,24,3.49,1.06,0,3.96,0.47
669084,DL Hall,2026,11,1,8,2.31,1.54,0,7.71,0.77
607455,Anthony Banda,2017,8,4,26,5.96,1.40,0,3.51,0.35
607455,Anthony Banda,2018,3,1,12,3.68,1.02,0,1.84,0.61
607455,Anthony Banda,2019,3,0,6,6.75,1.50,0,0.00,0.00
607455,Anthony Banda,2020,4,0,10,10.29,2.14,0,6.43,1.29
607455,Anthony Banda,2021,5,0,14,7.36,2.05,0,1.23,2.45
607455,Anthony Banda,2021,25,0,25,3.42,1.41,0,4.10,1.37
607455,Anthony Banda,2021,30,0,39,4.28,1.54,0,3.48,1.60
607455,Anthony Banda,2022,23,0,34,6.41,1.98,0,2.29,1.37
607455,Anthony Banda,2022,7,1,7,4.26,1.58,0,4.26,1.42
607455,Anthony Banda,2022,2,0,2,40.50,10.50,0,67.50,0.00
607455,Anthony Banda,2022,32,1,43,6.75,2.10,0,4.39,1.35
607455,Anthony Banda,2023,10,0,9,6.43,2.00,0,6.43,1.29
607455,Anthony Banda,2024,48,2,44,3.08,1.25,0,3.26,0.91
607455,Anthony Banda,2025,71,1,45,3.18,1.22,0,4.71,1.11
607455,Anthony Banda,2026,10,0,12,9.31,1.45,0,1.86,0.93
675848,Juan Mejia,2025,55,0,52,3.96,1.26,0,3.67,0.88
675848,Juan Mejia,2026,9,1,15,6.30,1.90,0,3.60,0.90
656686,Corbin Martin,2019,5,5,23,5.59,1.81,0,5.59,3.72
656686,Corbin Martin,2021,5,3,23,10.69,2.31,0,7.88,2.81
656686,Corbin Martin,2022,7,2,25,4.84,1.66,0,4.84,1.21
656686,Corbin Martin,2025,17,0,22,6.00,1.72,0,4.50,2.00
656686,Corbin Martin,2026,3,0,1,0.00,0.67,0,3.00,0.00
571510,Matthew Boyd,2015,2,2,15,14.85,2.40,0,1.35,6.75
571510,Matthew Boyd,2015,11,10,56,6.57,1.48,0,3.38,2.13
571510,Matthew Boyd,2015,13,12,71,7.53,1.59,0,3.14,2.67
571510,Matthew Boyd,2016,20,18,97,4.53,1.29,0,2.68,1.57
571510,Matthew Boyd,2017,26,25,157,5.27,1.56,1,3.53,1.20
571510,Matthew Boyd,2018,31,31,146,4.39,1.16,0,2.69,1.43
571510,Matthew Boyd,2019,32,32,178,4.56,1.23,0,2.43,1.89
571510,Matthew Boyd,2020,12,12,67,6.71,1.48,0,3.28,2.24
571510,Matthew Boyd,2021,15,15,77,3.89,1.27,0,2.63,1.03
571510,Matthew Boyd,2022,10,0,5,1.35,0.98,0,5.40,0.00
571510,Matthew Boyd,2023,15,15,69,5.45,1.32,0,3.17,1.39
571510,Matthew Boyd,2024,8,8,32,2.72,1.13,0,2.95,0.91
571510,Matthew Boyd,2025,31,31,154,3.21,1.09,0,2.10,0.95
571510,Matthew Boyd,2026,3,3,13,5.79,1.14,0,1.93,0.64
607192,Tyler Glasnow,2016,7,4,22,4.24,1.50,0,5.01,0.77
607192,Tyler Glasnow,2017,15,13,81,7.69,2.02,0,6.39,1.89
607192,Tyler Glasnow,2018,34,0,47,4.34,1.45,0,5.46,0.80
607192,Tyler Glasnow,2018,11,11,42,4.20,1.10,0,3.07,1.62
607192,Tyler Glasnow,2018,45,11,89,4.27,1.27,0,4.27,1.21
607192,Tyler Glasnow,2019,12,12,40,1.78,0.89,0,2.08,0.59
607192,Tyler Glasnow,2020,11,11,43,4.08,1.13,0,3.45,1.73
607192,Tyler Glasnow,2021,14,14,55,2.66,0.93,0,2.76,1.02
607192,Tyler Glasnow,2022,2,2,4,1.35,0.90,0,2.70,1.35
607192,Tyler Glasnow,2023,21,21,93,3.53,1.08,0,2.78,0.98
607192,Tyler Glasnow,2024,22,22,92,3.49,0.95,0,2.35,1.01
607192,Tyler Glasnow,2025,18,18,56,3.19,1.10,0,4.28,1.00
607192,Tyler Glasnow,2026,5,5,15,2.89,0.79,0,2.25,0.64
681911,Alex Vesia,2020,5,0,7,18.69,3.23,0,14.54,6.23
681911,Alex Vesia,2021,41,0,17,2.25,0.98,0,4.95,1.35
681911,Alex Vesia,2022,63,0,37,2.15,1.12,0,3.98,0.33
681911,Alex Vesia,2023,56,1,52,4.35,1.39,0,3.08,1.27
681911,Alex Vesia,2024,67,0,33,1.76,0.99,0,4.48,0.95
681911,Alex Vesia,2025,68,0,37,3.02,0.99,0,3.32,1.36
681911,Alex Vesia,2026,10,0,2,0.00,0.58,0,3.12,0.00
663855,Jordan Hicks,2018,73,0,59,3.59,1.34,0,5.21,0.23
663855,Jordan Hicks,2019,29,0,16,3.14,0.94,0,3.45,0.63
663855,Jordan Hicks,2021,10,0,5,5.40,1.50,0,9.00,0.00
663855,Jordan Hicks,2022,35,8,46,4.84,1.32,0,5.14,0.73
663855,Jordan Hicks,2023,40,0,39,3.67,1.51,0,5.18,0.43
663855,Jordan Hicks,2023,25,0,18,2.63,1.08,0,3.00,0.75
663855,Jordan Hicks,2023,65,0,57,3.29,1.36,0,4.39,0.55
663855,Jordan Hicks,2024,29,20,112,4.10,1.45,0,3.86,0.98
663855,Jordan Hicks,2025,13,9,55,6.47,1.54,0,3.70,0.55
663855,Jordan Hicks,2025,21,0,25,8.20,1.98,0,5.79,1.45
663855,Jordan Hicks,2025,34,9,80,6.95,1.66,0,4.28,0.80
663855,Jordan Hicks,2026,12,0,13,4.76,2.03,0,7.94,0.00
518886,Craig Kimbrel,2010,21,0,9,0.44,1.21,0,6.97,0.00
518886,Craig Kimbrel,2011,79,0,48,2.10,1.04,0,3.74,0.35
518886,Craig Kimbrel,2012,63,0,27,1.01,0.65,0,2.01,0.43
518886,Craig Kimbrel,2013,68,0,39,1.21,0.88,0,2.69,0.54
518886,Craig Kimbrel,2014,63,0,30,1.61,0.91,0,3.79,0.29
518886,Craig Kimbrel,2015,61,0,40,2.58,1.04,0,3.34,0.91
518886,Craig Kimbrel,2016,57,0,28,3.40,1.09,0,5.09,0.68
518886,Craig Kimbrel,2017,67,0,33,1.43,0.68,0,1.83,0.78
518886,Craig Kimbrel,2018,63,0,31,2.74,0.99,0,4.48,1.01
518886,Craig Kimbrel,2019,23,0,21,6.53,1.60,0,5.23,3.92
518886,Craig Kimbrel,2020,18,0,10,5.28,1.43,0,7.04,1.17
518886,Craig Kimbrel,2021,39,0,13,0.49,0.71,0,3.19,0.25
518886,Craig Kimbrel,2021,24,0,18,5.09,1.22,0,3.91,1.96
518886,Craig Kimbrel,2021,63,0,31,2.26,0.91,0,3.47,0.91
518886,Craig Kimbrel,2022,63,0,51,3.75,1.32,0,4.20,0.60
518886,Craig Kimbrel,2023,71,0,44,3.26,1.04,0,3.65,1.30
518886,Craig Kimbrel,2024,57,0,40,5.33,1.36,0,5.33,1.20
518886,Craig Kimbrel,2025,1,0,1,0.00,2.00,0,9.00,0.00
518886,Craig Kimbrel,2025,13,0,9,2.45,1.36,0,4.91,1.64
518886,Craig Kimbrel,2025,14,0,10,2.25,1.42,0,5.25,1.50
518886,Craig Kimbrel,2026,4,0,3,0.00,1.09,0,2.45,0.00
666808,Camilo Doval,2021,29,0,19,3.00,1.04,0,3.00,1.33
666808,Camilo Doval,2022,68,0,54,2.53,1.24,0,3.99,0.53
666808,Camilo Doval,2023,69,0,51,2.93,1.14,0,3.46,0.40
666808,Camilo Doval,2024,62,0,54,4.88,1.58,0,5.95,0.76
666808,Camilo Doval,2025,47,0,32,3.09,1.20,0,4.63,0.39
666808,Camilo Doval,2025,22,0,19,4.82,1.61,0,5.30,0.96
666808,Camilo Doval,2025,69,0,51,3.58,1.32,0,4.82,0.55
666808,Camilo Doval,2026,10,0,9,7.56,1.20,0,1.08,2.16
641745,Brad Keller,2018,41,20,133,3.08,1.30,0,3.21,0.45
641745,Brad Keller,2019,28,28,154,4.19,1.35,0,3.81,0.82
641745,Brad Keller,2020,9,9,39,2.47,1.02,1,2.80,0.33
641745,Brad Keller,2021,26,26,158,5.39,1.66,0,4.31,1.21
641745,Brad Keller,2022,35,22,153,5.09,1.50,0,3.67,1.10
641745,Brad Keller,2023,11,9,42,4.57,1.92,0,8.93,0.60
641745,Brad Keller,2024,5,2,17,4.86,1.38,0,3.24,2.70
641745,Brad Keller,2024,11,0,31,5.84,1.62,0,3.28,1.46
641745,Brad Keller,2024,16,2,48,5.44,1.52,0,3.27,1.96
641745,Brad Keller,2025,68,1,45,2.07,0.96,0,2.84,0.52
641745,Brad Keller,2026,11,0,9,4.35,1.16,0,2.61,1.74
607067,Colin Rea,2015,6,6,29,4.26,1.26,0,3.13,0.57
607067,Colin Rea,2016,19,18,101,4.98,1.46,0,3.99,1.09
607067,Colin Rea,2016,1,1,1,0.00,0.30,0,0.00,0.00
607067,Colin Rea,2016,20,19,102,4.82,1.42,0,3.86,1.05
607067,Colin Rea,2020,9,2,15,5.79,1.21,0,1.29,1.93
607067,Colin Rea,2021,1,0,7,7.50,1.17,0,0.00,3.00
607067,Colin Rea,2023,26,22,110,4.55,1.19,0,2.74,1.66
607067,Colin Rea,2024,32,27,169,4.29,1.26,0,2.31,1.56
607067,Colin Rea,2025,32,27,155,3.95,1.25,0,2.49,1.13
607067,Colin Rea,2026,5,2,20,3.00,1.04,0,1.88,0.75
663158,Robert Suarez,2022,45,0,29,2.27,1.05,0,3.97,0.76
663158,Robert Suarez,2023,26,0,15,4.23,0.90,0,3.25,1.30
663158,Robert Suarez,2024,65,0,52,2.77,1.05,0,2.22,0.97
663158,Robert Suarez,2025,70,0,47,2.97,0.90,0,2.07,0.78
663158,Robert Suarez,2026,11,0,8,0.84,0.84,0,0.84,0.00
660761,José Suarez,2019,19,15,100,7.11,1.64,0,3.67,2.56
660761,José Suarez,2020,2,2,10,38.57,6.43,0,19.29,3.86
660761,José Suarez,2021,23,14,85,3.75,1.23,0,3.29,1.01
660761,José Suarez,2022,22,20,103,3.96,1.25,0,2.72,1.16
660761,José Suarez,2023,11,7,46,8.29,1.96,0,5.35,2.67
660761,José Suarez,2024,22,3,57,6.02,1.61,0,4.64,1.20
660761,José Suarez,2025,7,1,15,1.86,1.29,0,4.66,0.47
660761,José Suarez,2026,6,1,17,5.02,1.81,0,5.65,0.00
656234,Jake Bird,2022,38,0,45,4.91,1.43,0,4.34,1.32
656234,Jake Bird,2023,70,3,94,4.33,1.35,0,2.72,0.60
656234,Jake Bird,2024,35,0,43,4.50,1.70,0,5.63,1.13
656234,Jake Bird,2025,45,0,56,4.73,1.48,0,3.88,0.84
656234,Jake Bird,2025,3,0,4,27.00,3.00,0,9.00,9.00
656234,Jake Bird,2025,48,0,60,5.53,1.54,0,4.07,1.14
656234,Jake Bird,2026,8,0,9,7.71,1.43,0,1.29,1.29
543056,Danny Coulombe,2014,5,0,5,4.15,1.62,0,4.15,2.08
543056,Danny Coulombe,2015,5,0,9,7.56,1.80,0,6.48,0.00
543056,Danny Coulombe,2015,9,0,8,3.52,1.43,0,3.52,0.00
543056,Danny Coulombe,2015,14,0,17,5.63,1.63,0,5.06,0.00
543056,Danny Coulombe,2016,35,0,37,4.53,1.13,0,3.21,1.13
543056,Danny Coulombe,2017,72,0,46,3.48,1.32,0,3.83,0.70
543056,Danny Coulombe,2018,27,0,24,4.56,1.48,0,4.18,1.90
543056,Danny Coulombe,2020,2,0,2,0.00,1.88,0,10.13,0.00
543056,Danny Coulombe,2021,29,1,35,3.67,1.22,0,1.83,1.31
543056,Danny Coulombe,2022,10,0,7,1.46,1.30,0,6.57,0.00
543056,Danny Coulombe,2023,61,0,45,2.81,1.11,0,2.10,0.70
543056,Danny Coulombe,2024,33,0,15,2.12,0.67,0,1.52,0.91
543056,Danny Coulombe,2025,40,1,21,1.16,0.97,0,2.61,0.00
543056,Danny Coulombe,2025,15,0,11,5.25,1.67,0,6.75,2.25
543056,Danny Coulombe,2025,55,1,32,2.30,1.16,0,3.77,0.63
543056,Danny Coulombe,2026,9,0,4,3.18,1.24,0,4.76,1.59
642397,Gregory Soto,2019,33,7,74,5.77,1.86,0,5.15,1.40
642397,Gregory Soto,2020,27,0,16,4.30,1.26,0,5.09,0.78
642397,Gregory Soto,2021,62,0,46,3.39,1.35,0,5.65,0.99
642397,Gregory Soto,2022,64,0,49,3.28,1.38,0,5.07,0.30
642397,Gregory Soto,2023,69,0,47,4.62,1.14,0,3.28,0.90
642397,Gregory Soto,2024,43,0,36,4.08,1.58,0,5.09,0.51
642397,Gregory Soto,2024,23,0,20,5.09,1.53,0,3.57,1.02
642397,Gregory Soto,2024,66,0,56,4.42,1.57,0,4.58,0.68
642397,Gregory Soto,2025,45,0,29,3.96,1.29,0,4.46,0.50
642397,Gregory Soto,2025,25,0,33,4.50,1.63,0,2.25,0.75
642397,Gregory Soto,2025,70,0,62,4.18,1.43,0,3.58,0.60
642397,Gregory Soto,2026,13,0,5,2.13,0.87,0,4.26,0.71
669276,Dylan Lee,2021,2,0,3,9.00,1.50,0,0.00,4.50
669276,Dylan Lee,2022,46,0,40,2.13,0.99,0,1.78,0.89
669276,Dylan Lee,2023,24,1,24,4.18,1.35,0,3.04,1.52
669276,Dylan Lee,2024,52,0,49,2.11,1.11,0,2.56,1.06
669276,Dylan Lee,2025,74,0,53,3.29,0.98,0,1.84,1.71
669276,Dylan Lee,2026,13,0,5,0.75,0.58,0,1.50,0.00
547179,Michael Lorenzen,2015,27,21,131,5.40,1.66,0,4.53,1.43
547179,Michael Lorenzen,2016,35,0,41,2.88,1.08,0,2.34,0.90
547179,Michael Lorenzen,2017,70,0,78,4.45,1.35,0,3.69,0.98
547179,Michael Lorenzen,2018,45,3,78,3.11,1.38,0,3.78,0.67
547179,Michael Lorenzen,2019,73,0,68,2.92,1.15,0,3.02,0.97
547179,Michael Lorenzen,2020,18,2,30,4.28,1.40,0,4.54,0.80
547179,Michael Lorenzen,2021,27,0,26,5.59,1.38,0,4.34,0.62
547179,Michael Lorenzen,2022,18,18,81,4.24,1.28,0,4.05,1.01
547179,Michael Lorenzen,2023,18,18,89,3.58,1.10,0,2.30,0.94
547179,Michael Lorenzen,2023,11,7,49,5.51,1.46,1,3.80,1.71
547179,Michael Lorenzen,2023,29,25,138,4.18,1.21,1,2.76,1.18
547179,Michael Lorenzen,2024,19,18,82,3.81,1.28,0,4.25,1.33
547179,Michael Lorenzen,2024,7,6,19,1.57,1.08,0,3.77,0.63
547179,Michael Lorenzen,2024,26,24,101,3.31,1.24,0,4.14,1.17
547179,Michael Lorenzen,2025,27,26,149,4.64,1.33,0,2.48,1.59
547179,Michael Lorenzen,2026,6,5,40,7.48,2.12,0,2.49,1.66
593958,Eduardo Rodriguez,2015,21,21,120,3.85,1.29,0,2.74,0.96
593958,Eduardo Rodriguez,2016,20,20,99,4.71,1.30,0,3.36,1.35
593958,Eduardo Rodriguez,2017,25,24,126,4.19,1.28,0,3.28,1.25
593958,Eduardo Rodriguez,2018,27,23,119,3.82,1.26,0,3.12,1.11
593958,Eduardo Rodriguez,2019,34,34,195,3.81,1.33,0,3.32,1.06
593958,Eduardo Rodriguez,2021,32,31,172,4.74,1.39,0,2.68,1.08
593958,Eduardo Rodriguez,2022,17,17,87,4.05,1.33,0,3.36,1.19
593958,Eduardo Rodriguez,2023,26,26,128,3.30,1.15,0,2.83,0.88
593958,Eduardo Rodriguez,2024,10,10,56,5.04,1.50,0,3.42,1.44
593958,Eduardo Rodriguez,2025,29,29,178,5.02,1.54,0,3.50,1.46
593958,Eduardo Rodriguez,2026,5,5,25,2.89,1.32,0,3.86,1.29
666661,Juan Morillo,2025,42,0,38,4.19,1.69,0,5.24,0.52
666661,Juan Morillo,2026,12,0,7,2.38,0.97,0,3.18,0.79
676879,Aaron Ashby,2021,13,4,25,4.55,1.17,0,3.41,1.14
676879,Aaron Ashby,2022,27,19,106,4.44,1.43,0,3.94,1.26
676879,Aaron Ashby,2024,14,2,20,2.86,1.06,0,3.18,0.64
676879,Aaron Ashby,2025,43,1,54,2.16,1.17,0,3.24,0.40
676879,Aaron Ashby,2026,13,1,14,2.93,1.50,0,5.28,0.59
642232,Ryan Yarbrough,2018,38,6,140,3.91,1.29,0,3.05,1.10
642232,Ryan Yarbrough,2019,28,14,121,4.13,1.00,0,1.27,0.95
642232,Ryan Yarbrough,2020,11,9,54,3.56,1.19,0,1.94,0.81
642232,Ryan Yarbrough,2021,30,21,163,5.11,1.23,0,1.57,1.45
642232,Ryan Yarbrough,2022,20,9,88,4.50,1.38,0,2.48,1.35
642232,Ryan Yarbrough,2023,14,7,52,4.24,1.20,0,1.59,0.88
642232,Ryan Yarbrough,2023,11,2,44,4.89,1.27,0,1.16,1.86
642232,Ryan Yarbrough,2023,25,9,96,4.52,1.23,0,1.41,1.30
642232,Ryan Yarbrough,2024,32,0,52,3.74,1.14,0,3.34,1.20
642232,Ryan Yarbrough,2024,12,0,18,2.01,0.80,0,2.01,0.57
642232,Ryan Yarbrough,2024,44,0,70,3.19,1.03,0,2.92,1.00
642232,Ryan Yarbrough,2025,19,8,58,4.36,1.20,0,2.67,1.83
642232,Ryan Yarbrough,2026,5,0,7,5.63,1.25,0,3.38,1.13
592094,Jason Adam,2018,31,0,30,6.12,1.39,0,4.18,2.51
592094,Jason Adam,2019,23,0,15,2.91,1.15,0,4.15,0.42
592094,Jason Adam,2020,13,0,9,3.29,1.24,0,5.27,1.32
592094,Jason Adam,2021,12,0,10,5.91,1.50,0,5.06,0.84
592094,Jason Adam,2022,67,0,31,1.56,0.76,0,2.42,0.71
592094,Jason Adam,2023,56,0,35,2.98,1.01,0,3.31,1.16
592094,Jason Adam,2024,47,0,26,2.49,0.89,0,3.06,0.77
592094,Jason Adam,2024,27,0,14,1.01,0.79,0,2.36,0.34
592094,Jason Adam,2024,74,0,40,1.95,0.86,0,2.81,0.61
592094,Jason Adam,2025,65,0,50,1.93,1.15,0,3.44,0.55
592094,Jason Adam,2026,6,0,4,1.93,1.07,0,1.93,0.00
670280,David Bednar,2019,13,0,10,6.55,1.36,0,4.09,2.45
670280,David Bednar,2020,4,0,11,7.11,2.05,0,2.84,1.42
670280,David Bednar,2021,61,0,40,2.23,0.97,0,2.82,0.74
670280,David Bednar,2022,45,0,42,2.61,1.12,0,2.79,0.70
670280,David Bednar,2023,66,0,53,2.00,1.10,0,2.81,0.40
670280,David Bednar,2024,62,0,54,5.77,1.42,0,4.37,1.40
670280,David Bednar,2025,42,0,32,2.37,1.11,0,2.37,0.47
670280,David Bednar,2025,22,0,14,2.19,0.93,0,3.28,0.73
670280,David Bednar,2025,64,0,46,2.30,1.04,0,2.73,0.57
670280,David Bednar,2026,10,0,12,3.72,1.76,0,4.66,0.00
623149,Paul Sewald,2017,57,0,58,4.55,1.21,0,2.89,1.10
623149,Paul Sewald,2018,46,0,62,6.07,1.51,0,3.67,1.28
623149,Paul Sewald,2019,17,0,18,4.58,1.07,0,1.37,1.37
623149,Paul Sewald,2020,5,0,12,13.50,2.67,0,6.00,1.50
623149,Paul Sewald,2021,62,0,42,3.06,1.02,0,3.34,1.39
623149,Paul Sewald,2022,65,0,32,2.67,0.77,0,2.39,1.41
623149,Paul Sewald,2023,45,0,30,2.93,1.02,0,2.93,1.05
623149,Paul Sewald,2023,20,0,16,3.57,1.47,0,5.09,1.53
623149,Paul Sewald,2023,65,0,46,3.12,1.15,0,3.56,1.19
623149,Paul Sewald,2024,42,0,35,4.31,1.13,0,2.27,1.36
623149,Paul Sewald,2025,18,0,14,4.70,1.17,0,2.35,1.76
623149,Paul Sewald,2025,4,0,4,4.15,1.38,0,4.15,2.08
623149,Paul Sewald,2025,22,0,18,4.58,1.22,0,2.75,1.83
623149,Paul Sewald,2026,11,0,5,1.93,0.64,0,0.96,1.93
665795,Edward Cabrera,2021,7,7,24,5.81,1.63,0,6.49,2.05
665795,Edward Cabrera,2022,14,14,44,3.01,1.07,0,4.14,1.26
665795,Edward Cabrera,2023,22,20,78,4.24,1.44,0,5.96,0.99
665795,Edward Cabrera,2024,20,20,82,4.95,1.37,0,4.67,1.40
665795,Edward Cabrera,2025,26,26,121,3.53,1.23,0,3.14,1.11
665795,Edward Cabrera,2026,5,5,24,2.73,1.18,0,3.34,0.61
656464,Kevin Ginkel,2019,25,0,15,1.48,0.99,0,3.33,0.74
656464,Kevin Ginkel,2020,19,0,21,6.75,2.13,0,7.31,1.69
656464,Kevin Ginkel,2021,32,0,30,6.35,1.55,0,4.45,2.22
656464,Kevin Ginkel,2022,30,0,27,3.38,1.30,0,3.38,0.31
656464,Kevin Ginkel,2023,60,0,41,2.48,0.98,0,3.17,0.41
656464,Kevin Ginkel,2024,72,0,69,3.21,1.20,0,1.93,0.77
656464,Kevin Ginkel,2025,29,0,29,7.36,1.64,0,4.56,0.70
656464,Kevin Ginkel,2026,10,0,10,4.66,1.34,0,2.79,0.00
445276,Kenley Jansen,2010,25,0,12,0.67,1.00,0,5.00,0.00
445276,Kenley Jansen,2011,51,0,30,2.85,1.04,0,4.36,0.50
445276,Kenley Jansen,2012,65,0,33,2.35,0.85,0,3.05,0.83
445276,Kenley Jansen,2013,75,0,48,1.88,0.86,0,2.11,0.70
445276,Kenley Jansen,2014,68,0,55,2.76,1.13,0,2.62,0.69
445276,Kenley Jansen,2015,54,0,33,2.41,0.78,0,1.38,1.03
445276,Kenley Jansen,2016,71,0,35,1.83,0.67,0,1.44,0.52
445276,Kenley Jansen,2017,65,0,44,1.32,0.75,0,0.92,0.66
445276,Kenley Jansen,2018,69,0,54,3.01,0.99,0,2.13,1.63
445276,Kenley Jansen,2019,62,0,51,3.71,1.06,0,2.29,1.29
445276,Kenley Jansen,2020,27,0,19,3.33,1.15,0,3.33,0.74
445276,Kenley Jansen,2021,69,0,36,2.22,1.04,0,4.70,0.52
445276,Kenley Jansen,2022,65,0,45,3.38,1.05,0,3.09,1.13
445276,Kenley Jansen,2023,51,0,40,3.63,1.28,0,3.43,1.01
445276,Kenley Jansen,2024,54,0,38,3.29,1.06,0,3.29,0.66
445276,Kenley Jansen,2025,62,0,37,2.59,0.95,0,2.90,1.22
445276,Kenley Jansen,2026,8,0,5,1.35,1.20,0,4.05,1.35
573204,Caleb Thielbar,2013,49,0,24,1.76,0.83,0,2.74,0.78
573204,Caleb Thielbar,2014,54,0,51,3.40,1.41,0,3.02,0.57
573204,Caleb Thielbar,2015,6,0,5,5.40,1.00,0,0.00,0.00
573204,Caleb Thielbar,2020,17,0,14,2.25,1.15,0,4.05,0.00
573204,Caleb Thielbar,2021,59,0,55,3.23,1.17,0,2.81,1.13
573204,Caleb Thielbar,2022,67,0,51,3.49,1.16,0,2.73,0.76
573204,Caleb Thielbar,2023,36,0,23,3.23,0.95,0,1.76,2.05
573204,Caleb Thielbar,2024,59,0,50,5.32,1.56,0,4.56,1.14
573204,Caleb Thielbar,2025,67,0,38,2.64,0.88,0,2.02,0.78
573204,Caleb Thielbar,2026,10,0,5,2.08,1.04,0,4.15,1.04
656794,Sean Newcomb,2017,19,19,100,4.32,1.57,0,5.13,0.90
656794,Sean Newcomb,2018,31,30,137,3.90,1.33,0,4.45,0.99
656794,Sean Newcomb,2019,55,4,61,3.16,1.32,0,3.82,1.05
656794,Sean Newcomb,2020,4,4,20,11.20,1.90,0,3.95,2.63
656794,Sean Newcomb,2021,32,0,28,4.73,1.70,0,7.52,0.28
656794,Sean Newcomb,2022,3,0,7,7.20,2.20,0,7.20,1.80
656794,Sean Newcomb,2022,17,1,26,9.13,1.81,0,5.96,2.78
656794,Sean Newcomb,2022,20,1,33,8.78,1.88,0,6.18,2.60
656794,Sean Newcomb,2023,7,2,8,3.00,1.13,0,5.40,0.60
656794,Sean Newcomb,2024,7,0,9,6.30,1.70,0,7.20,1.80
656794,Sean Newcomb,2025,12,5,55,3.95,1.76,0,3.73,0.66
656794,Sean Newcomb,2025,36,0,39,1.75,1.03,0,2.45,0.35
656794,Sean Newcomb,2025,48,5,94,2.73,1.35,0,3.02,0.49
656794,Sean Newcomb,2026,11,0,19,4.60,1.60,0,3.45,0.00
622608,Antonio Senzatela,2017,36,20,128,4.68,1.30,0,3.14,1.20
622608,Antonio Senzatela,2018,23,13,94,4.38,1.37,0,2.99,1.00
622608,Antonio Senzatela,2019,25,25,161,6.71,1.75,0,4.11,1.37
622608,Antonio Senzatela,2020,12,12,71,3.44,1.21,0,2.21,1.10
622608,Antonio Senzatela,2021,28,28,178,4.42,1.34,0,1.84,0.69
622608,Antonio Senzatela,2022,19,19,133,5.07,1.69,0,2.24,0.88
622608,Antonio Senzatela,2023,2,2,7,4.70,1.17,0,2.35,3.52
622608,Antonio Senzatela,2024,3,3,15,6.57,1.86,0,5.84,2.19
622608,Antonio Senzatela,2025,30,23,192,6.65,1.84,0,3.25,1.52
622608,Antonio Senzatela,2026,7,0,8,0.55,0.73,0,2.20,0.00
641927,Bailey Ober,2021,20,20,92,4.19,1.20,0,1.85,1.95
641927,Bailey Ober,2022,11,11,48,3.21,1.05,0,1.77,0.64
641927,Bailey Ober,2023,26,26,125,3.43,1.07,0,1.81,1.37
641927,Bailey Ober,2024,31,31,136,3.98,1.00,0,2.17,1.36
641927,Bailey Ober,2025,27,27,159,5.10,1.30,0,1.91,1.85
641927,Bailey Ober,2026,5,5,23,4.15,1.23,0,3.12,0.69
676979,Garrett Crochet,2020,5,0,3,0.00,0.50,0,0.00,0.00
676979,Garrett Crochet,2021,54,0,42,2.82,1.27,0,4.47,0.33
676979,Garrett Crochet,2023,13,0,12,3.55,1.97,0,9.24,0.71
676979,Garrett Crochet,2024,32,32,123,3.58,1.07,0,2.03,1.11
676979,Garrett Crochet,2025,32,32,165,2.59,1.03,1,2.02,1.05
676979,Garrett Crochet,2026,5,5,30,7.88,1.63,0,3.38,1.88
676477,Garrett Whitlock,2021,46,0,64,1.96,1.10,0,2.09,0.74
676477,Garrett Whitlock,2022,31,9,65,3.45,1.02,0,1.72,1.15
676477,Garrett Whitlock,2023,22,10,82,5.15,1.33,0,1.63,1.63
676477,Garrett Whitlock,2024,4,4,14,1.96,1.15,0,3.44,0.49
676477,Garrett Whitlock,2025,62,0,54,2.25,1.08,0,3.00,0.25
676477,Garrett Whitlock,2026,9,0,5,2.00,1.11,0,5.00,1.00
657612,Tim Hill,2018,70,0,46,4.53,1.31,0,2.76,0.79
657612,Tim Hill,2019,46,0,31,3.63,1.11,0,2.95,0.91
657612,Tim Hill,2020,23,0,17,4.50,1.28,0,3.00,1.50
657612,Tim Hill,2021,78,0,51,3.62,1.24,0,3.47,1.36
657612,Tim Hill,2022,55,0,45,3.56,1.23,0,2.63,0.19
657612,Tim Hill,2023,48,0,59,5.48,1.65,0,2.84,1.42
657612,Tim Hill,2024,27,0,41,5.87,2.22,0,3.91,0.00
657612,Tim Hill,2024,35,0,36,2.05,1.02,0,1.84,0.41
657612,Tim Hill,2024,62,0,77,3.36,1.43,0,2.55,0.27
657612,Tim Hill,2025,70,0,58,3.09,1.10,0,2.15,1.07
657612,Tim Hill,2026,10,0,5,0.90,0.50,0,0.00,0.00
641793,Zack Littell,2018,8,2,25,6.20,1.77,0,4.87,1.33
641793,Zack Littell,2019,29,0,34,2.68,1.16,0,2.19,0.97
641793,Zack Littell,2020,6,0,12,9.95,2.37,0,4.26,7.11
641793,Zack Littell,2021,63,2,46,2.92,1.14,0,3.50,1.02
641793,Zack Littell,2022,39,0,48,5.08,1.38,0,2.64,1.62
641793,Zack Littell,2023,2,0,3,9.00,2.00,0,9.00,0.00
641793,Zack Littell,2023,26,14,91,3.93,1.15,0,0.93,1.34
