id,first_name,last_name,season,avg,hits,atBats,obp,slg,ops,homeRuns
669084,DL,Hall,2023,.000,0,0,.000,.000,.000,0
665487,Fernando,Tatis,2019,.317,106,334,.379,.590,.969,22
665487,Fernando,Tatis,2020,.277,62,224,.366,.571,.937,17
665487,Fernando,Tatis,2021,.282,135,478,.364,.611,.975,42
665487,Fernando,Tatis,2023,.257,148,575,.322,.449,.771,25
665487,Fernando,Tatis,2024,.276,110,398,.340,.492,.832,21
665487,Fernando,Tatis,2025,.268,159,594,.368,.446,.814,25
665487,Fernando,Tatis,2026,.247,22,89,.327,.292,.619,0
607455,Anthony,Banda,2017,.000,0,5,.000,.000,.000,0
607455,Anthony,Banda,2021,.000,0,1,.000,.000,.000,0
607455,Anthony,Banda,2021,.000,0,0,.000,.000,.000,0
607455,Anthony,Banda,2021,.000,0,1,.000,.000,.000,0
607455,Anthony,Banda,2025,.000,0,0,.000,.000,.000,0
665833,Oneil,Cruz,2021,.333,3,9,.333,.667,1.000,1
665833,Oneil,Cruz,2022,.233,77,331,.294,.450,.744,17
665833,Oneil,Cruz,2023,.250,8,32,.375,.375,.750,1
665833,Oneil,Cruz,2024,.259,140,541,.324,.449,.773,21
665833,Oneil,Cruz,2025,.200,94,471,.298,.378,.676,20
665833,Oneil,Cruz,2026,.286,28,98,.352,.551,.903,7
663698,Joey,Bart,2020,.233,24,103,.288,.320,.608,0
663698,Joey,Bart,2021,.333,2,6,.333,.333,.666,0
663698,Joey,Bart,2022,.215,56,261,.296,.364,.660,11
663698,Joey,Bart,2023,.207,18,87,.263,.264,.527,0
663698,Joey,Bart,2024,.265,67,253,.337,.462,.799,13
663698,Joey,Bart,2025,.249,71,285,.355,.340,.695,4
663698,Joey,Bart,2026,.156,5,32,.222,.281,.503,1
642201,Eli,White,2020,.188,9,48,.231,.229,.460,0
642201,Eli,White,2021,.177,35,198,.259,.308,.567,6
642201,Eli,White,2022,.200,21,105,.274,.305,.579,3
642201,Eli,White,2023,.071,1,14,.235,.071,.306,0
642201,Eli,White,2024,.282,11,39,.333,.436,.769,1
642201,Eli,White,2025,.234,60,256,.270,.406,.676,10
642201,Eli,White,2026,.192,5,26,.214,.346,.560,1
675848,Juan,Mejia,2025,.000,0,0,.000,.000,.000,0
671739,Michael,Harris,2022,.297,123,414,.339,.514,.853,19
671739,Michael,Harris,2023,.293,148,505,.331,.477,.808,18
671739,Michael,Harris,2024,.264,116,440,.304,.418,.722,16
671739,Michael,Harris,2025,.249,152,611,.268,.409,.677,20
671739,Michael,Harris,2026,.318,27,85,.356,.565,.921,6
656686,Corbin,Martin,2021,.250,1,4,.250,.250,.500,0
669701,Josh,Smith,2022,.197,42,213,.307,.249,.556,2
669701,Josh,Smith,2023,.185,36,195,.304,.328,.632,6
669701,Josh,Smith,2024,.258,135,523,.337,.394,.731,13
669701,Josh,Smith,2025,.251,124,495,.335,.366,.701,10
669701,Josh,Smith,2026,.188,13,69,.288,.217,.505,0
669289,Santiago,Espinal,2020,.267,16,60,.308,.333,.641,0
669289,Santiago,Espinal,2021,.311,69,222,.376,.405,.781,2
669289,Santiago,Espinal,2022,.267,120,449,.322,.370,.692,7
669289,Santiago,Espinal,2023,.248,57,230,.310,.335,.645,2
669289,Santiago,Espinal,2024,.246,88,357,.295,.356,.651,9
669289,Santiago,Espinal,2025,.243,73,301,.292,.282,.574,0
669289,Santiago,Espinal,2026,.222,4,18,.222,.278,.500,0
677595,Ronny,Mauricio,2023,.248,25,101,.296,.347,.643,2
677595,Ronny,Mauricio,2025,.226,38,168,.293,.369,.662,6
677595,Ronny,Mauricio,2026,.250,1,4,.250,.250,.500,0
621566,Matt,Olson,2016,.095,2,21,.321,.143,.464,0
621566,Matt,Olson,2017,.259,49,189,.352,.651,1.003,24
621566,Matt,Olson,2018,.247,143,580,.335,.453,.788,29
621566,Matt,Olson,2019,.267,129,483,.351,.545,.896,36
621566,Matt,Olson,2020,.195,41,210,.310,.424,.734,14
621566,Matt,Olson,2021,.271,153,565,.371,.540,.911,39
621566,Matt,Olson,2022,.240,148,616,.325,.477,.802,34
621566,Matt,Olson,2023,.283,172,608,.389,.604,.993,54
621566,Matt,Olson,2024,.247,148,600,.333,.457,.790,29
621566,Matt,Olson,2025,.272,170,624,.366,.484,.850,29
621566,Matt,Olson,2026,.282,29,103,.359,.592,.951,7
571510,Matthew,Boyd,2015,.000,0,0,.000,.000,.000,0
571510,Matthew,Boyd,2017,.333,1,3,.333,.333,.666,0
571510,Matthew,Boyd,2018,.000,0,2,.000,.000,.000,0
571510,Matthew,Boyd,2019,.500,1,2,.500,.500,1.000,0
571510,Matthew,Boyd,2021,.333,1,3,.500,.333,.833,0
607192,Tyler,Glasnow,2016,.143,1,7,.143,.143,.286,0
607192,Tyler,Glasnow,2017,.294,5,17,.455,.294,.749,0
607192,Tyler,Glasnow,2018,.000,0,3,.000,.000,.000,0
607192,Tyler,Glasnow,2019,.000,0,2,.000,.000,.000,0
607192,Tyler,Glasnow,2021,.000,0,2,.000,.000,.000,0
681911,Alex,Vesia,2021,.000,0,3,.250,.000,.250,0
681911,Alex,Vesia,2023,.000,0,0,.000,.000,.000,0
663855,Jordan,Hicks,2018,.000,0,1,.000,.000,.000,0
663855,Jordan,Hicks,2019,.000,0,0,.000,.000,.000,0
663855,Jordan,Hicks,2021,.000,0,0,.000,.000,.000,0
701350,Roman,Anthony,2025,.292,75,257,.396,.463,.859,8
701350,Roman,Anthony,2026,.225,18,80,.361,.325,.686,1
656537,Derek,Hill,2020,.091,1,11,.167,.091,.258,0
656537,Derek,Hill,2021,.259,36,139,.313,.388,.701,3
656537,Derek,Hill,2022,.229,19,83,.270,.289,.559,1
656537,Derek,Hill,2023,.170,8,47,.220,.191,.411,0
656537,Derek,Hill,2024,.256,11,43,.289,.465,.754,3
656537,Derek,Hill,2024,.250,3,12,.308,.417,.725,0
656537,Derek,Hill,2024,.234,25,107,.259,.402,.661,4
656537,Derek,Hill,2024,.241,39,162,.271,.420,.691,7
656537,Derek,Hill,2025,.213,27,127,.275,.331,.606,3
656537,Derek,Hill,2025,.286,2,7,.375,.286,.661,0
656537,Derek,Hill,2025,.216,29,134,.281,.328,.609,3
656537,Derek,Hill,2026,.250,7,28,.364,.357,.721,1
518886,Craig,Kimbrel,2010,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2011,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2012,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2013,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2014,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2015,.000,0,1,.000,.000,.000,0
518886,Craig,Kimbrel,2016,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2017,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2018,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2019,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2020,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2021,.000,0,1,.000,.000,.000,0
518886,Craig,Kimbrel,2021,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2021,.000,0,1,.000,.000,.000,0
518886,Craig,Kimbrel,2022,.000,0,0,.000,.000,.000,0
518886,Craig,Kimbrel,2024,.000,0,0,.000,.000,.000,0
682985,Riley,Greene,2022,.253,95,376,.321,.362,.683,5
682985,Riley,Greene,2023,.288,109,378,.349,.447,.796,11
682985,Riley,Greene,2024,.262,134,512,.348,.479,.827,24
682985,Riley,Greene,2025,.258,155,600,.313,.493,.806,36
682985,Riley,Greene,2026,.289,26,90,.396,.444,.840,2
646240,Rafael,Devers,2017,.284,63,222,.338,.482,.820,10
646240,Rafael,Devers,2018,.240,108,450,.298,.433,.731,21
646240,Rafael,Devers,2019,.311,201,647,.361,.555,.916,32
646240,Rafael,Devers,2020,.263,61,232,.310,.483,.793,11
646240,Rafael,Devers,2021,.279,165,591,.352,.538,.890,38
646240,Rafael,Devers,2022,.295,164,555,.358,.521,.879,27
646240,Rafael,Devers,2023,.271,157,580,.351,.500,.851,33
646240,Rafael,Devers,2024,.272,143,525,.354,.516,.870,28
646240,Rafael,Devers,2025,.272,74,272,.401,.504,.905,15
646240,Rafael,Devers,2025,.236,79,335,.347,.460,.807,20
646240,Rafael,Devers,2025,.252,153,607,.372,.479,.851,35
646240,Rafael,Devers,2026,.235,23,98,.272,.327,.599,2
630105,Jake,Cronenworth,2020,.285,49,172,.354,.477,.831,4
630105,Jake,Cronenworth,2021,.266,151,567,.340,.460,.800,21
630105,Jake,Cronenworth,2022,.239,140,587,.332,.390,.722,17
630105,Jake,Cronenworth,2023,.229,105,458,.312,.378,.690,10
630105,Jake,Cronenworth,2024,.241,139,577,.324,.390,.714,17
630105,Jake,Cronenworth,2025,.246,103,419,.367,.377,.744,11
630105,Jake,Cronenworth,2026,.147,11,75,.264,.213,.477,1
666808,Camilo,Doval,2021,.000,0,0,.000,.000,.000,0
666808,Camilo,Doval,2023,.000,0,0,.000,.000,.000,0
681082,Bryson,Stott,2022,.234,100,427,.295,.358,.653,10
681082,Bryson,Stott,2023,.280,164,585,.329,.419,.748,15
681082,Bryson,Stott,2024,.245,124,506,.315,.356,.671,11
681082,Bryson,Stott,2025,.257,128,499,.328,.391,.719,13
681082,Bryson,Stott,2026,.209,14,67,.264,.239,.503,0
641745,Brad,Keller,2018,.333,1,3,.333,.333,.666,0
641745,Brad,Keller,2019,.125,1,8,.222,.125,.347,0
641745,Brad,Keller,2021,.000,0,5,.000,.000,.000,0
608324,Alex,Bregman,2016,.264,53,201,.313,.478,.791,8
608324,Alex,Bregman,2017,.284,158,556,.352,.475,.827,19
608324,Alex,Bregman,2018,.286,170,594,.394,.532,.926,31
608324,Alex,Bregman,2019,.296,164,554,.423,.592,1.015,41
608324,Alex,Bregman,2020,.242,37,153,.350,.451,.801,6
608324,Alex,Bregman,2021,.270,94,348,.355,.422,.777,12
608324,Alex,Bregman,2022,.259,142,548,.366,.454,.820,23
608324,Alex,Bregman,2023,.262,163,622,.363,.441,.804,25
608324,Alex,Bregman,2024,.260,151,581,.315,.453,.768,26
608324,Alex,Bregman,2025,.273,118,433,.360,.462,.822,18
608324,Alex,Bregman,2026,.262,27,103,.336,.369,.705,2
545121,Ildemaro,Vargas,2017,.308,4,13,.308,.385,.693,0
545121,Ildemaro,Vargas,2018,.211,4,19,.250,.368,.618,1
545121,Ildemaro,Vargas,2019,.269,54,201,.299,.413,.712,6
545121,Ildemaro,Vargas,2020,.150,3,20,.190,.150,.340,0
545121,Ildemaro,Vargas,2020,.227,5,22,.250,.364,.614,0
545121,Ildemaro,Vargas,2020,.222,2,9,.222,.556,.778,1
545121,Ildemaro,Vargas,2020,.196,10,51,.222,.314,.536,1
545121,Ildemaro,Vargas,2021,.143,3,21,.250,.238,.488,0
545121,Ildemaro,Vargas,2021,.077,1,13,.077,.077,.154,0
545121,Ildemaro,Vargas,2021,.186,8,43,.239,.256,.495,0
545121,Ildemaro,Vargas,2021,.156,12,77,.217,.221,.438,0
545121,Ildemaro,Vargas,2022,.130,3,23,.231,.348,.579,1
545121,Ildemaro,Vargas,2022,.280,52,186,.308,.398,.706,3
545121,Ildemaro,Vargas,2022,.263,55,209,.299,.392,.691,4
545121,Ildemaro,Vargas,2023,.252,66,262,.304,.363,.667,4
545121,Ildemaro,Vargas,2024,.246,67,272,.295,.316,.611,1
545121,Ildemaro,Vargas,2025,.270,31,115,.292,.383,.675,3
545121,Ildemaro,Vargas,2026,.358,24,67,.377,.687,1.064,5
607067,Colin,Rea,2015,.222,2,9,.300,.333,.633,0
607067,Colin,Rea,2016,.121,4,33,.171,.121,.292,0
607067,Colin,Rea,2016,.000,0,0,.000,.000,.000,0
607067,Colin,Rea,2016,.121,4,33,.171,.121,.292,0
607067,Colin,Rea,2021,.000,0,2,.000,.000,.000,0
607067,Colin,Rea,2025,.000,0,1,.000,.000,.000,0
663158,Robert,Suarez,2023,.000,0,0,.000,.000,.000,0
663158,Robert,Suarez,2026,.000,0,0,.000,.000,.000,0
605137,Josh,Bell,2016,.273,35,128,.368,.406,.774,3
605137,Josh,Bell,2017,.255,140,549,.334,.466,.800,26
605137,Josh,Bell,2018,.261,131,501,.357,.411,.768,12
605137,Josh,Bell,2019,.277,146,527,.367,.569,.936,37
605137,Josh,Bell,2020,.226,44,195,.305,.364,.669,8
605137,Josh,Bell,2021,.261,130,498,.347,.476,.823,27
605137,Josh,Bell,2022,.301,113,375,.384,.493,.877,14
605137,Josh,Bell,2022,.192,34,177,.316,.271,.587,3
605137,Josh,Bell,2022,.266,147,552,.362,.422,.784,17
605137,Josh,Bell,2023,.233,81,347,.318,.383,.701,11
605137,Josh,Bell,2023,.270,54,200,.338,.480,.818,11
605137,Josh,Bell,2023,.247,135,547,.325,.419,.744,22
605137,Josh,Bell,2024,.239,95,398,.305,.394,.699,14
605137,Josh,Bell,2024,.279,39,140,.361,.436,.797,5
605137,Josh,Bell,2024,.249,134,538,.319,.405,.724,19
605137,Josh,Bell,2025,.237,111,468,.325,.417,.742,22
605137,Josh,Bell,2026,.253,21,83,.344,.422,.766,3
660761,José,Suarez,2019,.000,0,2,.000,.000,.000,0
660761,José,Suarez,2021,.000,0,1,.000,.000,.000,0
656234,Jake,Bird,2025,.000,0,0,.000,.000,.000,0
543056,Danny,Coulombe,2014,.000,0,0,.000,.000,.000,0
543056,Danny,Coulombe,2015,.000,0,1,.000,.000,.000,0
543056,Danny,Coulombe,2016,.000,0,0,.000,.000,.000,0
543056,Danny,Coulombe,2017,.000,0,0,.000,.000,.000,0
543056,Danny,Coulombe,2018,.000,0,0,.000,.000,.000,0
543056,Danny,Coulombe,2021,.000,0,1,.000,.000,.000,0
543056,Danny,Coulombe,2023,.000,0,0,.000,.000,.000,0
543056,Danny,Coulombe,2024,.000,0,0,.000,.000,.000,0
642397,Gregory,Soto,2019,1.000,2,2,1.000,1.000,2.000,0
642397,Gregory,Soto,2021,.000,0,0,.000,.000,.000,0
693304,Nick,Gonzales,2023,.209,24,115,.268,.348,.616,2
693304,Nick,Gonzales,2024,.270,97,359,.311,.398,.709,7
693304,Nick,Gonzales,2025,.260,99,381,.299,.362,.661,5
693304,Nick,Gonzales,2026,.270,20,74,.308,.311,.619,0
669276,Dylan,Lee,2021,.000,0,0,.000,.000,.000,0
650489,Willi,Castro,2019,.230,23,100,.284,.340,.624,1
650489,Willi,Castro,2020,.349,45,129,.381,.550,.931,6
650489,Willi,Castro,2021,.220,91,413,.273,.351,.624,9
650489,Willi,Castro,2022,.241,88,365,.284,.367,.651,8
650489,Willi,Castro,2023,.257,92,358,.339,.411,.750,9
650489,Willi,Castro,2024,.247,138,558,.331,.385,.716,12
650489,Willi,Castro,2025,.245,74,302,.335,.407,.742,10
650489,Willi,Castro,2025,.170,17,100,.245,.240,.485,1
650489,Willi,Castro,2025,.226,91,402,.313,.366,.679,11
650489,Willi,Castro,2026,.246,17,69,.316,.348,.664,1
687401,Joey,Ortiz,2023,.212,7,33,.206,.242,.448,0
687401,Joey,Ortiz,2024,.239,105,440,.329,.398,.727,11
687401,Joey,Ortiz,2025,.230,108,470,.276,.317,.593,7
687401,Joey,Ortiz,2026,.193,11,57,.270,.193,.463,0
670242,Matt,Wallner,2022,.228,13,57,.323,.386,.709,2
670242,Matt,Wallner,2023,.249,53,213,.370,.507,.877,14
670242,Matt,Wallner,2024,.259,57,220,.372,.523,.895,13
670242,Matt,Wallner,2025,.202,68,336,.311,.464,.775,22
670242,Matt,Wallner,2026,.190,15,79,.281,.329,.610,3
686797,Brooks,Lee,2024,.221,38,172,.265,.320,.585,3
686797,Brooks,Lee,2025,.236,115,487,.285,.370,.655,16
686797,Brooks,Lee,2026,.208,15,72,.269,.347,.616,3
547179,Michael,Lorenzen,2015,.250,9,36,.270,.306,.576,0
547179,Michael,Lorenzen,2016,.200,1,5,.200,.800,1.000,1
547179,Michael,Lorenzen,2017,.167,2,12,.167,.417,.584,1
547179,Michael,Lorenzen,2018,.290,9,31,.333,.710,1.043,4
547179,Michael,Lorenzen,2019,.208,10,48,.283,.313,.596,1
547179,Michael,Lorenzen,2020,.000,0,0,1.000,.000,1.000,0
547179,Michael,Lorenzen,2021,.000,0,1,.000,.000,.000,0
593958,Eduardo,Rodriguez,2015,.000,0,2,.000,.000,.000,0
593958,Eduardo,Rodriguez,2016,.000,0,2,.000,.000,.000,0
593958,Eduardo,Rodriguez,2017,.000,0,7,.000,.000,.000,0
593958,Eduardo,Rodriguez,2018,.000,0,2,.000,.000,.000,0
593958,Eduardo,Rodriguez,2019,.000,0,7,.000,.000,.000,0
593958,Eduardo,Rodriguez,2021,.000,0,6,.000,.000,.000,0
678391,Jorbit,Vivas,2025,.161,9,56,.266,.250,.516,1
678391,Jorbit,Vivas,2026,.300,15,50,.410,.360,.770,0
669134,Luis,Campusano,2020,.333,1,3,.500,1.333,1.833,1
669134,Luis,Campusano,2021,.088,3,34,.184,.088,.272,0
669134,Luis,Campusano,2022,.250,12,48,.260,.333,.593,1
669134,Luis,Campusano,2023,.319,52,163,.356,.491,.847,7
669134,Luis,Campusano,2024,.227,63,277,.281,.361,.642,8
669134,Luis,Campusano,2025,.000,0,21,.222,.000,.222,0
669134,Luis,Campusano,2026,.333,12,36,.385,.667,1.052,2
666661,Juan,Morillo,2025,.000,0,0,.000,.000,.000,0
518692,Freddie,Freeman,2010,.167,4,24,.167,.333,.500,1
518692,Freddie,Freeman,2011,.282,161,571,.346,.448,.794,21
518692,Freddie,Freeman,2012,.259,140,540,.340,.456,.796,23
518692,Freddie,Freeman,2013,.319,176,551,.396,.501,.897,23
518692,Freddie,Freeman,2014,.288,175,607,.386,.461,.847,18
518692,Freddie,Freeman,2015,.276,115,416,.370,.471,.841,18
518692,Freddie,Freeman,2016,.302,178,589,.400,.569,.969,34
518692,Freddie,Freeman,2017,.307,135,440,.403,.586,.989,28
518692,Freddie,Freeman,2018,.309,191,618,.388,.505,.893,23
518692,Freddie,Freeman,2019,.295,176,597,.389,.549,.938,38
518692,Freddie,Freeman,2020,.341,73,214,.462,.640,1.102,13
518692,Freddie,Freeman,2021,.300,180,600,.393,.503,.896,31
518692,Freddie,Freeman,2022,.325,199,612,.407,.511,.918,21
518692,Freddie,Freeman,2023,.331,211,637,.410,.567,.977,29
518692,Freddie,Freeman,2024,.282,153,542,.378,.476,.854,22
518692,Freddie,Freeman,2025,.295,164,556,.367,.502,.869,24
518692,Freddie,Freeman,2026,.295,26,88,.367,.500,.867,3
668804,Bryan,Reynolds,2019,.314,154,491,.377,.503,.880,16
668804,Bryan,Reynolds,2020,.189,35,185,.275,.357,.632,7
668804,Bryan,Reynolds,2021,.302,169,559,.390,.522,.912,24
668804,Bryan,Reynolds,2022,.262,142,542,.345,.461,.806,27
668804,Bryan,Reynolds,2023,.263,151,574,.330,.460,.790,24
668804,Bryan,Reynolds,2024,.275,171,622,.344,.447,.791,24
668804,Bryan,Reynolds,2025,.245,144,587,.318,.402,.720,16
668804,Bryan,Reynolds,2026,.264,23,87,.387,.414,.801,3
808959,Munetaka,Murakami,2026,.253,21,83,.400,.614,1.014,10
500743,Miguel,Rojas,2014,.181,27,149,.242,.221,.463,1
500743,Miguel,Rojas,2015,.282,40,142,.329,.366,.695,1
500743,Miguel,Rojas,2016,.247,48,194,.288,.325,.613,1
500743,Miguel,Rojas,2017,.290,79,272,.361,.375,.736,1
500743,Miguel,Rojas,2018,.252,123,488,.297,.346,.643,11
500743,Miguel,Rojas,2019,.284,137,483,.331,.379,.710,5
500743,Miguel,Rojas,2020,.304,38,125,.392,.496,.888,4
500743,Miguel,Rojas,2021,.265,131,495,.322,.392,.714,9
500743,Miguel,Rojas,2022,.236,111,471,.283,.323,.606,6
500743,Miguel,Rojas,2023,.236,91,385,.290,.322,.612,5
500743,Miguel,Rojas,2024,.283,87,307,.337,.410,.747,6
500743,Miguel,Rojas,2025,.262,76,290,.318,.397,.715,7
500743,Miguel,Rojas,2026,.368,14,38,.405,.500,.905,1
702222,Justin,Crawford,2026,.269,18,67,.355,.373,.728,0
665561,Rafael,Marchán,2020,.500,4,8,.556,.875,1.431,1
665561,Rafael,Marchán,2021,.231,12,52,.286,.346,.632,1
665561,Rafael,Marchán,2024,.294,15,51,.345,.549,.894,3
665561,Rafael,Marchán,2025,.210,22,105,.282,.305,.587,2
665561,Rafael,Marchán,2026,.086,3,35,.111,.171,.282,1
676879,Aaron,Ashby,2021,.000,0,2,.333,.000,.333,0
642232,Ryan,Yarbrough,2018,.000,0,3,.000,.000,.000,0
642232,Ryan,Yarbrough,2019,.000,0,0,.000,.000,.000,0
642232,Ryan,Yarbrough,2021,.000,0,4,.000,.000,.000,0
642232,Ryan,Yarbrough,2023,.000,0,0,.000,.000,.000,0
686668,Brenton,Doyle,2023,.203,81,399,.250,.343,.593,10
686668,Brenton,Doyle,2024,.260,141,542,.317,.446,.763,23
686668,Brenton,Doyle,2025,.233,117,502,.274,.376,.650,15
686668,Brenton,Doyle,2026,.206,14,68,.270,.279,.549,1
592094,Jason,Adam,2018,.000,0,0,.000,.000,.000,0
592094,Jason,Adam,2019,.000,0,0,.000,.000,.000,0
592094,Jason,Adam,2021,.000,0,0,.000,.000,.000,0
677649,Ezequiel,Duran,2022,.236,49,208,.277,.365,.642,5
677649,Ezequiel,Duran,2023,.276,112,406,.324,.443,.767,14
677649,Ezequiel,Duran,2024,.246,66,268,.288,.321,.609,3
677649,Ezequiel,Duran,2025,.224,46,205,.266,.293,.559,0
677649,Ezequiel,Duran,2026,.280,14,50,.333,.420,.753,1
664238,Dylan,Moore,2019,.206,51,247,.302,.389,.691,9
664238,Dylan,Moore,2020,.255,35,137,.358,.496,.854,8
664238,Dylan,Moore,2021,.181,60,332,.276,.334,.610,12
664238,Dylan,Moore,2022,.224,46,205,.368,.385,.753,6
664238,Dylan,Moore,2023,.207,30,145,.303,.428,.731,7
664238,Dylan,Moore,2024,.201,74,368,.320,.367,.687,10
664238,Dylan,Moore,2025,.193,37,192,.263,.359,.622,9
664238,Dylan,Moore,2025,.259,7,27,.300,.481,.781,2
664238,Dylan,Moore,2025,.201,44,219,.267,.374,.641,11
664238,Dylan,Moore,2026,.000,0,8,.200,.000,.200,0
670280,David,Bednar,2019,.000,0,0,.000,.000,.000,0
670280,David,Bednar,2021,.000,0,1,.000,.000,.000,0
670280,David,Bednar,2022,.000,0,0,.000,.000,.000,0
677950,Alek,Thomas,2022,.231,88,381,.275,.344,.619,8
677950,Alek,Thomas,2023,.230,86,374,.273,.374,.647,9
677950,Alek,Thomas,2024,.189,18,95,.245,.358,.603,3
677950,Alek,Thomas,2025,.249,108,433,.289,.370,.659,9
677950,Alek,Thomas,2026,.185,12,65,.221,.338,.559,1
677800,Wilyer,Abreu,2023,.316,24,76,.388,.474,.862,2
677800,Wilyer,Abreu,2024,.253,101,399,.322,.459,.781,15
677800,Wilyer,Abreu,2025,.247,92,373,.317,.469,.786,22
677800,Wilyer,Abreu,2026,.281,25,89,.333,.449,.782,3
665862,Jazz,Chisholm,2020,.161,9,56,.242,.321,.563,2
665862,Jazz,Chisholm,2021,.248,115,464,.303,.425,.728,18
665862,Jazz,Chisholm,2022,.254,54,213,.325,.535,.860,14
665862,Jazz,Chisholm,2023,.250,88,352,.304,.457,.761,19
665862,Jazz,Chisholm,2024,.249,96,386,.323,.407,.730,13
665862,Jazz,Chisholm,2024,.273,48,176,.325,.500,.825,11
665862,Jazz,Chisholm,2024,.256,144,562,.324,.436,.760,24
665862,Jazz,Chisholm,2025,.242,112,462,.332,.481,.813,31
665862,Jazz,Chisholm,2026,.173,14,81,.264,.235,.499,0
623149,Paul,Sewald,2017,.000,0,2,.000,.000,.000,0
623149,Paul,Sewald,2018,.000,0,5,.000,.000,.000,0
623149,Paul,Sewald,2019,.000,0,1,.000,.000,.000,0
623149,Paul,Sewald,2021,.000,0,0,.000,.000,.000,0
623149,Paul,Sewald,2022,.000,0,0,.000,.000,.000,0
623149,Paul,Sewald,2023,.000,0,0,.000,.000,.000,0
623149,Paul,Sewald,2023,.000,0,0,.000,.000,.000,0
623149,Paul,Sewald,2023,.000,0,0,.000,.000,.000,0
623149,Paul,Sewald,2024,.000,0,0,.000,.000,.000,0
665795,Edward,Cabrera,2021,.143,1,7,.143,.286,.429,0
656464,Kevin,Ginkel,2019,.000,0,0,.000,.000,.000,0
656464,Kevin,Ginkel,2021,.000,0,0,.000,.000,.000,0
656464,Kevin,Ginkel,2022,.000,0,0,.000,.000,.000,0
656464,Kevin,Ginkel,2023,.000,0,0,.000,.000,.000,0
656464,Kevin,Ginkel,2024,.000,0,0,.000,.000,.000,0
592626,Joc,Pederson,2014,.143,4,28,.351,.143,.494,0
592626,Joc,Pederson,2015,.210,101,480,.346,.417,.763,26
592626,Joc,Pederson,2016,.246,100,406,.352,.495,.847,25
592626,Joc,Pederson,2017,.212,58,273,.331,.407,.738,11
592626,Joc,Pederson,2018,.248,98,395,.321,.522,.843,25
592626,Joc,Pederson,2019,.249,112,450,.339,.538,.877,36
592626,Joc,Pederson,2020,.190,23,121,.285,.397,.682,7
592626,Joc,Pederson,2021,.230,59,256,.300,.418,.718,11
592626,Joc,Pederson,2021,.249,43,173,.325,.428,.753,7
592626,Joc,Pederson,2021,.238,102,429,.310,.422,.732,18
592626,Joc,Pederson,2022,.274,104,380,.353,.521,.874,23
592626,Joc,Pederson,2023,.235,84,358,.348,.416,.764,15
592626,Joc,Pederson,2024,.275,101,367,.393,.515,.908,23
592626,Joc,Pederson,2025,.181,48,265,.285,.328,.613,9
592626,Joc,Pederson,2026,.231,12,52,.369,.308,.677,1
445276,Kenley,Jansen,2010,1.000,1,1,1.000,1.000,2.000,0
445276,Kenley,Jansen,2011,.000,0,0,.000,.000,.000,0
445276,Kenley,Jansen,2012,.000,0,0,.000,.000,.000,0
445276,Kenley,Jansen,2013,.000,0,1,.000,.000,.000,0
445276,Kenley,Jansen,2014,.000,0,1,.000,.000,.000,0
445276,Kenley,Jansen,2015,.000,0,0,.000,.000,.000,0
445276,Kenley,Jansen,2016,.000,0,0,.000,.000,.000,0
445276,Kenley,Jansen,2017,.500,2,4,.500,.750,1.250,0
445276,Kenley,Jansen,2018,.000,0,0,.000,.000,.000,0
445276,Kenley,Jansen,2019,.000,0,1,.000,.000,.000,0
445276,Kenley,Jansen,2021,.000,0,1,.000,.000,.000,0
445276,Kenley,Jansen,2023,.000,0,0,.000,.000,.000,0
445276,Kenley,Jansen,2024,.000,0,0,.000,.000,.000,0
445276,Kenley,Jansen,2025,.000,0,0,.000,.000,.000,0
573204,Caleb,Thielbar,2013,.000,0,0,.000,.000,.000,0
573204,Caleb,Thielbar,2014,.000,0,0,.000,.000,.000,0
573204,Caleb,Thielbar,2021,.000,0,0,.000,.000,.000,0
573204,Caleb,Thielbar,2022,.000,0,0,.000,.000,.000,0
573204,Caleb,Thielbar,2026,.000,0,0,.000,.000,.000,0
665742,Juan,Soto,2018,.292,121,414,.406,.517,.923,22
665742,Juan,Soto,2019,.282,153,542,.401,.548,.949,34
665742,Juan,Soto,2020,.351,54,154,.490,.695,1.185,13
665742,Juan,Soto,2021,.313,157,502,.465,.534,.999,29
665742,Juan,Soto,2022,.246,84,342,.408,.485,.893,21
665742,Juan,Soto,2022,.236,43,182,.388,.390,.778,6
665742,Juan,Soto,2022,.242,127,524,.401,.452,.853,27
665742,Juan,Soto,2023,.275,156,568,.410,.519,.929,35
665742,Juan,Soto,2024,.288,166,576,.419,.569,.988,41
665742,Juan,Soto,2025,.263,152,577,.396,.525,.921,43
665742,Juan,Soto,2026,.353,12,34,.421,.500,.921,1
