id,name,season,age,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies
596133,Luke Weaver,2022,28,12,1,14,16,14,5,0,1,19,5,0,24,1,.329,73,.380,.438,.818,0,0,.---,.---,0,343,7.71,16.1,1,1,0,0,0,0,14,1.78,79,49,12,0,0,222,.650,1,0,0,0,32,0.88,.500,21.00,4,3.80,10.47,2.76,13.22,7.71,0.55,0,0,0,0,0
596133,Luke Weaver,2022,28,14,0,15,23,15,10,0,0,19,8,0,28,2,.341,82,.400,.463,.863,0,2,1.000,.000,2,378,5.59,19.1,0,0,0,0,0,0,12,1.86,95,58,14,0,0,246,.650,2,0,2,0,38,0.65,.---,19.55,11,2.38,8.84,3.72,13.03,6.98,0.00,14,8,0,0,3
596133,Luke Weaver,2022,28,26,1,29,39,29,15,0,1,38,13,0,52,3,.335,155,.391,.452,.843,0,2,1.000,.000,2,721,6.56,35.2,1,1,0,0,0,0,26,1.82,174,107,26,0,0,468,.650,3,0,2,0,70,0.74,.500,20.21,15,2.92,9.59,3.28,13.12,7.32,0.25,14,8,0,0,3
596133,Luke Weaver,2023,29,21,21,86,115,76,31,3,24,85,34,0,125,3,.306,408,.362,.574,.936,2,2,.500,.500,4,1795,6.87,97.0,2,4,0,0,0,0,74,1.64,448,291,21,0,0,1133,.630,3,0,3,0,234,0.75,.333,18.51,0,2.50,7.89,3.15,11.60,7.05,2.23,0,0,0,0,3
596133,Luke Weaver,2023,29,5,1,13,17,9,6,0,2,8,3,0,16,1,.296,54,.345,.519,.864,0,0,.---,.---,1,234,6.08,13.1,0,1,0,0,0,0,9,1.43,58,40,5,0,0,149,.640,1,0,0,0,28,0.76,.000,17.55,1,2.67,5.40,2.03,10.80,6.07,1.35,3,0,0,0,0
596133,Luke Weaver,2023,29,3,3,10,14,5,3,0,3,16,3,0,14,0,.264,53,.298,.491,.789,0,1,1.000,.000,1,229,3.38,13.1,1,1,0,0,0,0,5,1.28,57,40,3,0,0,144,.630,0,0,0,0,26,0.71,.500,17.18,0,5.33,10.80,2.03,9.45,3.37,2.02,0,0,0,0,1
596133,Luke Weaver,2023,29,29,25,109,146,90,40,3,29,109,40,0,155,4,.301,515,.353,.559,.912,2,3,.600,.400,6,2258,6.40,123.2,3,6,0,0,0,0,88,1.58,563,371,29,0,0,1426,.630,4,0,3,0,288,0.75,.333,18.26,1,2.73,7.93,2.91,11.28,6.55,2.11,3,0,0,0,4
596133,Luke Weaver,2024,30,62,0,62,84,28,9,4,10,103,26,0,52,4,.176,296,.248,.334,.582,2,1,.333,.667,3,1374,2.89,84.0,7,3,4,4,22,0,27,0.93,331,252,62,0,0,883,.640,4,0,1,1,99,0.74,.700,16.36,12,3.96,11.04,2.79,5.57,3.00,1.07,22,6,0,1,4
596133,Luke Weaver,2025,31,64,0,34,88,28,10,0,10,72,20,1,46,1,.195,236,.258,.364,.622,1,2,.667,.333,0,1049,3.62,64.2,4,4,8,12,21,4,26,1.02,262,194,64,0,0,688,.660,1,0,1,0,86,0.39,.500,16.22,17,3.60,10.02,2.78,6.40,3.90,1.39,38,12,1,1,3
596133,Luke Weaver,2026,32,11,0,13,13,6,1,1,1,7,4,0,8,0,.205,39,.273,.359,.632,0,0,.---,.---,0,178,4.91,11.0,2,0,0,1,2,1,6,1.09,45,33,11,0,0,113,.630,0,0,0,1,14,1.00,1.000,16.18,2,1.75,5.73,3.27,6.55,4.91,0.82,5,2,0,1,1
605135,Chris Bassitt,2014,25,6,5,29,37,13,8,0,0,21,13,1,34,3,.286,119,.368,.353,.721,1,3,.750,.250,2,527,3.94,29.2,1,1,0,0,0,0,13,1.58,137,89,6,0,0,335,.640,3,0,0,0,42,0.78,.500,17.76,1,1.62,6.37,3.94,10.31,3.94,0.00,0,0,0,1,1
605135,Chris Bassitt,2015,26,18,13,90,90,36,18,2,5,64,30,0,78,9,.244,320,.325,.359,.684,4,7,.636,.364,12,1420,3.56,86.0,1,8,0,0,0,0,34,1.26,361,258,18,0,0,880,.620,9,0,5,0,115,1.00,.111,16.51,3,2.13,6.70,3.14,8.16,3.77,0.52,2,1,0,1,1
605135,Chris Bassitt,2016,27,5,5,32,29,20,8,0,5,23,14,0,35,0,.294,119,.368,.487,.855,0,1,1.000,.000,3,503,6.11,28.0,0,2,0,0,0,0,19,1.75,133,84,5,0,0,316,.630,0,0,2,0,58,1.10,.000,17.96,0,1.64,7.39,4.50,11.25,6.43,1.61,0,0,0,0,0
605135,Chris Bassitt,2018,29,11,7,50,50,21,5,0,4,41,19,0,40,4,.221,181,.309,.315,.624,2,3,.600,.400,1,807,3.02,47.2,2,3,0,0,0,0,16,1.24,204,143,11,0,0,512,.630,4,0,2,0,57,1.00,.400,16.93,0,2.16,7.74,3.59,7.55,3.97,0.76,0,0,0,0,0
605135,Chris Bassitt,2019,30,28,25,136,150,66,21,3,21,141,47,0,125,13,.229,545,.303,.394,.697,2,10,.833,.167,9,2430,3.81,144.0,10,5,0,0,0,0,61,1.19,612,432,28,0,0,1570,.650,13,0,3,0,215,0.91,.667,16.88,2,3.00,8.81,2.94,7.81,4.13,1.31,0,0,0,2,5
605135,Chris Bassitt,2020,31,11,11,62,69,18,15,0,6,55,17,0,56,2,.233,240,.288,.371,.659,1,2,.667,.333,4,946,2.29,63.0,5,2,0,0,0,0,16,1.16,261,189,11,0,0,611,.650,2,0,2,0,89,0.90,.714,15.02,0,3.24,7.86,2.43,8.00,2.57,0.86,0,0,0,1,1
605135,Chris Bassitt,2021,32,27,27,140,161,55,29,1,15,159,39,1,127,11,.218,583,.278,.348,.626,3,7,.700,.300,8,2381,3.15,157.1,12,4,0,0,0,0,55,1.06,637,472,27,1,1,1563,.660,11,1,5,0,203,0.87,.750,15.13,0,4.08,9.10,2.23,7.26,3.15,0.86,0,0,0,0,4
605135,Chris Bassitt,2022,33,30,30,199,157,71,26,1,19,167,49,0,159,13,.234,680,.297,.359,.656,3,7,.700,.300,22,2886,3.42,181.2,15,9,0,0,0,0,69,1.14,745,545,30,0,0,1894,.660,13,1,5,1,244,1.27,.625,15.89,0,3.41,8.27,2.43,7.88,3.52,0.94,0,0,1,0,2
605135,Chris Bassitt,2023,34,33,33,197,196,88,38,2,28,186,59,2,176,12,.235,749,.299,.403,.702,6,14,.700,.300,14,3139,3.60,200.0,16,8,0,0,0,0,80,1.18,826,600,33,1,1,2070,.660,12,3,4,1,302,1.01,.667,15.70,0,3.15,8.37,2.66,7.92,3.96,1.26,0,0,0,1,5
605135,Chris Bassitt,2024,35,31,31,143,181,91,29,1,18,168,70,2,180,16,.270,667,.352,.397,.749,9,14,.609,.391,14,2959,4.16,171.0,10,14,0,0,0,0,79,1.46,758,513,31,0,0,1881,.640,16,2,2,1,265,0.79,.417,17.30,0,2.40,8.84,3.68,9.47,4.79,0.95,0,0,0,2,3
605135,Chris Bassitt,2025,36,32,31,185,146,80,31,3,22,166,52,0,174,13,.261,667,.325,.415,.740,3,14,.824,.176,15,2829,3.96,170.1,11,9,0,0,0,0,75,1.33,736,511,32,1,0,1805,.640,13,3,4,0,277,1.27,.550,16.61,0,3.19,8.77,2.75,9.19,4.23,1.16,0,0,0,1,3
605135,Chris Bassitt,2026,37,6,6,25,28,17,4,0,3,13,13,0,32,3,.333,96,.421,.469,.890,1,2,.667,.333,2,456,6.26,23.0,1,2,0,0,0,0,16,1.96,114,69,6,0,0,274,.600,3,0,1,0,45,0.89,.333,19.83,0,1.00,5.09,5.09,12.52,6.65,1.17,0,0,0,0,2
606303,Joel Payamps,2019,25,2,0,2,5,2,0,0,0,3,3,0,4,0,.308,13,.438,.308,.746,0,1,1.000,.000,1,66,4.50,4.0,0,0,0,0,0,0,2,1.75,17,12,2,0,0,35,.530,0,0,0,0,4,0.40,.---,16.50,1,1.00,6.75,6.75,9.00,4.50,0.00,0,0,0,1,0
606303,Joel Payamps,2020,26,2,0,1,5,2,1,0,0,2,3,0,2,0,.200,10,.385,.300,.685,0,0,.---,.---,1,59,3.00,3.0,0,0,0,0,0,0,1,1.67,13,9,2,0,0,28,.470,0,0,0,0,3,0.20,.---,19.67,1,0.67,6.00,9.00,6.00,6.00,0.00,0,0,0,0,0
606303,Joel Payamps,2021,27,22,0,29,35,10,3,0,3,22,11,2,21,1,.196,107,.277,.308,.585,0,0,.---,.---,4,482,2.70,30.0,0,2,0,0,0,0,9,1.07,119,90,22,0,0,296,.610,1,0,0,0,33,0.83,.000,16.07,8,2.00,6.60,3.30,6.30,3.00,0.90,7,2,0,0,0
606303,Joel Payamps,2021,27,15,1,20,24,12,7,0,3,16,3,0,23,0,.277,83,.302,.470,.772,1,0,.000,1.000,0,344,4.43,20.1,1,1,0,0,0,0,10,1.28,86,61,15,0,0,235,.680,0,0,1,0,39,0.83,.500,16.92,1,5.33,7.08,1.33,10.18,5.31,1.33,12,6,0,0,0
606303,Joel Payamps,2021,27,37,1,49,59,22,10,0,6,38,14,2,44,1,.232,190,.288,.379,.667,1,0,.000,1.000,4,826,3.40,50.1,1,3,0,0,0,0,19,1.15,205,151,37,0,0,531,.640,1,0,1,0,72,0.83,.250,16.41,9,2.71,6.79,2.50,7.87,3.93,1.07,19,8,0,0,0
606303,Joel Payamps,2022,28,29,0,54,37,19,7,2,5,33,16,2,46,2,.274,168,.342,.429,.771,1,3,.750,.250,5,748,3.16,42.2,2,3,0,2,0,2,15,1.45,188,128,29,0,0,461,.620,2,0,2,0,72,1.46,.400,17.53,14,2.06,6.96,3.38,9.70,4.01,1.05,20,6,0,1,1
606303,Joel Payamps,2022,28,12,0,18,13,5,2,0,2,8,0,0,14,0,.269,52,.264,.423,.687,0,0,.---,.---,1,204,3.46,13.0,1,3,0,0,3,0,5,1.08,53,39,12,0,0,129,.630,0,0,1,0,22,1.38,.250,15.69,2,-.--,5.54,0.00,9.69,3.46,1.38,6,2,0,0,1
606303,Joel Payamps,2022,28,41,0,72,50,24,9,2,7,41,16,2,60,2,.273,220,.325,.427,.752,1,3,.750,.250,6,952,3.23,55.2,3,6,0,2,3,2,20,1.37,241,167,41,0,0,590,.620,2,0,3,0,94,1.44,.333,17.10,16,2.56,6.63,2.59,9.70,3.88,1.13,26,8,0,1,2
606303,Joel Payamps,2023,29,69,0,64,66,24,8,0,8,77,17,1,57,5,.219,260,.278,.342,.620,2,6,.750,.250,4,1120,2.55,70.2,7,5,3,6,27,3,20,1.05,287,212,69,0,0,704,.630,5,2,2,0,89,0.97,.583,15.85,10,4.53,9.81,2.17,7.26,3.06,1.02,13,1,1,2,2
606303,Joel Payamps,2024,30,68,0,55,62,23,10,1,7,59,18,4,39,2,.184,212,.253,.340,.593,2,3,.600,.400,1,899,3.05,59.0,3,7,6,9,21,3,20,0.97,235,177,68,0,0,584,.650,2,0,0,0,72,0.89,.300,15.24,18,3.28,9.00,2.75,5.95,3.51,1.07,16,2,0,2,1
606303,Joel Payamps,2025,31,28,0,19,27,19,9,4,3,22,9,1,29,2,.309,94,.370,.585,.955,0,0,.---,.---,2,405,7.23,23.2,0,1,1,1,3,0,19,1.61,108,71,28,0,0,253,.620,2,0,0,0,55,0.70,.000,17.11,11,2.44,8.37,3.42,11.03,7.23,1.14,13,4,0,0,3
606303,Joel Payamps,2025,31,2,0,1,4,1,0,0,1,2,0,0,2,0,.222,9,.222,.556,.778,0,0,.---,.---,1,44,3.38,2.2,0,0,0,0,1,0,1,0.75,9,8,2,0,0,29,.660,0,0,0,0,5,0.25,.---,16.50,0,-.--,6.75,0.00,6.75,3.38,3.38,0,0,0,0,0
606303,Joel Payamps,2025,31,30,0,20,31,20,9,4,4,24,9,1,31,2,.301,103,.359,.583,.942,0,0,.---,.---,3,449,6.84,26.1,0,1,1,1,4,0,20,1.52,117,79,30,0,0,282,.630,2,0,0,0,60,0.65,.000,17.05,11,2.67,8.20,3.08,10.59,6.84,1.37,13,4,0,0,3
606303,Joel Payamps,2026,32,11,0,3,11,7,1,0,2,8,3,0,7,0,.241,29,.313,.483,.796,0,3,1.000,.000,0,134,6.14,7.1,0,1,0,0,2,0,5,1.36,32,22,11,0,0,84,.630,0,0,0,0,14,0.27,.000,18.27,3,2.67,9.82,3.68,8.59,8.59,2.45,5,0,0,0,0
607455,Anthony Banda,2017,23,8,4,24,27,17,9,3,1,25,10,1,26,3,.255,102,.339,.431,.770,0,0,.---,.---,2,418,5.96,25.2,2,3,0,1,0,1,17,1.40,115,77,8,0,0,262,.630,3,0,2,0,44,0.89,.400,16.29,1,2.50,8.77,3.51,9.12,5.96,0.35,1,0,0,0,0
607455,Anthony Banda,2018,24,3,1,17,14,6,3,1,1,10,3,0,12,0,.235,51,.273,.392,.665,0,0,.---,.---,2,190,3.68,14.2,1,0,0,0,0,0,6,1.02,56,44,3,0,0,126,.660,0,0,0,0,20,1.21,1.000,12.95,1,3.33,6.14,1.84,7.36,3.68,0.61,1,0,0,1,1
607455,Anthony Banda,2019,25,3,0,4,6,3,4,0,0,2,0,0,6,0,.333,18,.333,.556,.889,0,0,.---,.---,0,59,6.75,4.0,0,0,0,0,0,0,3,1.50,18,12,3,0,0,40,.680,0,0,0,0,10,0.67,.---,14.75,1,-.--,4.50,0.00,13.50,6.75,0.00,0,0,0,0,0
607455,Anthony Banda,2020,26,4,0,9,6,9,4,1,1,4,5,0,10,2,.345,29,.472,.655,1.127,0,0,.---,.---,3,139,10.29,7.0,1,0,1,1,0,0,8,2.14,36,21,4,0,0,84,.600,2,0,0,0,19,1.50,1.000,19.86,3,0.80,5.14,6.43,12.86,11.57,1.29,0,0,0,0,0
607455,Anthony Banda,2021,27,5,0,7,8,8,3,0,2,7,1,0,14,0,.400,35,.405,.657,1.062,0,0,.---,.---,1,136,7.36,7.1,1,0,0,1,0,1,6,2.05,37,22,5,0,0,91,.670,0,0,1,0,23,0.88,1.000,18.55,3,7.00,8.59,1.23,17.18,9.82,2.45,0,0,0,0,1
607455,Anthony Banda,2021,27,25,0,23,29,10,5,0,4,25,12,1,25,2,.248,101,.336,.416,.752,0,0,.---,.---,2,474,3.42,26.1,1,2,0,3,4,3,10,1.41,116,79,25,0,0,301,.640,2,0,2,0,42,0.79,.333,18.00,2,2.08,8.54,4.10,8.54,3.42,1.37,8,3,0,0,1
607455,Anthony Banda,2021,27,30,0,30,37,18,8,0,6,32,13,1,39,2,.287,136,.353,.478,.831,0,0,.---,.---,3,610,4.28,33.2,2,2,0,4,4,4,16,1.54,153,101,30,0,0,392,.640,2,0,3,0,65,0.81,.500,18.12,5,2.46,8.55,3.48,10.43,4.81,1.60,8,3,0,0,2
607455,Anthony Banda,2022,28,23,0,13,23,14,8,0,3,22,5,2,34,1,.374,91,.408,.560,.968,0,3,1.000,.000,1,376,6.41,19.2,1,0,0,1,2,1,14,1.98,98,59,23,0,0,249,.660,1,0,1,0,51,0.57,1.000,19.12,1,4.40,10.07,2.29,15.56,6.41,1.37,18,8,0,0,1
607455,Anthony Banda,2022,28,7,1,6,4,3,1,0,1,7,3,0,7,0,.292,24,.370,.458,.828,1,0,.000,1.000,0,123,4.26,6.1,0,1,0,0,0,0,3,1.58,27,19,7,0,0,78,.630,0,0,0,0,11,1.50,.000,19.42,2,2.33,9.95,4.26,9.95,4.26,1.42,2,0,0,0,0
607455,Anthony Banda,2022,28,2,0,1,0,3,0,0,0,1,5,0,2,1,.500,4,.800,.500,1.300,0,0,.---,.---,0,52,40.50,0.2,0,0,0,0,0,0,3,10.50,10,2,2,0,0,24,.460,1,0,0,0,2,1.00,.---,78.00,0,0.20,13.50,67.50,27.00,40.50,0.00,1,1,0,0,0
607455,Anthony Banda,2022,28,32,1,20,27,20,9,0,4,30,13,2,43,2,.361,119,.430,.538,.968,1,3,.750,.250,1,551,6.75,26.2,1,1,0,1,2,1,20,2.10,135,80,32,0,0,351,.640,2,0,1,0,64,0.74,.500,20.66,3,2.31,10.13,4.39,14.51,6.75,1.35,21,9,0,0,1
607455,Anthony Banda,2023,29,10,0,7,7,5,0,0,1,6,5,0,9,1,.321,28,.429,.429,.858,0,0,.---,.---,0,160,6.43,7.0,0,0,0,0,0,0,5,2.00,35,21,10,0,0,106,.660,1,0,1,0,12,1.00,.---,22.86,5,1.20,7.71,6.43,11.57,6.43,1.29,2,1,0,0,1
607455,Anthony Banda,2024,30,48,2,42,53,19,4,1,5,50,18,6,44,2,.238,185,.309,.351,.660,2,5,.714,.286,1,774,3.08,49.2,3,2,2,4,9,2,17,1.25,209,149,48,0,0,510,.660,2,0,1,0,65,0.79,.600,15.58,9,2.78,9.06,3.26,7.97,3.44,0.91,27,6,0,2,2
607455,Anthony Banda,2025,31,71,1,51,75,23,10,1,8,61,34,6,45,2,.197,229,.302,.354,.656,2,9,.818,.182,3,1065,3.18,65.0,5,1,0,1,12,1,23,1.22,268,195,71,0,0,654,.610,2,0,7,1,81,0.68,.833,16.38,15,1.79,8.45,4.71,6.23,3.18,1.11,35,10,0,0,3
607455,Anthony Banda,2026,32,14,0,13,10,11,6,0,1,13,4,0,13,4,.271,48,.375,.458,.833,1,2,.667,.333,0,225,8.03,12.1,1,0,0,0,1,0,11,1.38,57,37,14,0,0,137,.610,4,0,3,1,22,1.30,1.000,18.24,3,3.25,9.49,2.92,9.49,8.03,0.73,4,2,0,1,0
607536,Kyle Freeland,2017,24,33,28,216,125,78,34,3,17,107,63,4,169,8,.284,596,.356,.436,.792,3,8,.727,.273,17,2573,4.10,156.0,11,11,0,0,0,0,71,1.49,688,468,33,0,0,1579,.610,8,2,1,2,260,1.73,.500,16.49,0,1.70,6.17,3.63,9.75,4.50,0.98,1,1,0,14,7
607536,Kyle Freeland,2018,25,33,33,220,193,64,26,6,17,173,70,2,182,6,.240,757,.308,.358,.666,1,9,.900,.100,24,3250,2.85,202.1,17,7,0,0,0,0,64,1.25,844,607,33,0,0,2069,.640,6,0,2,0,271,1.14,.708,16.06,0,2.47,7.70,3.11,8.10,2.85,0.76,0,0,0,5,6
607536,Kyle Freeland,2019,26,22,22,128,99,85,21,7,25,79,39,3,126,2,.296,426,.355,.554,.909,1,1,.500,.500,12,1780,6.73,104.1,3,11,0,0,0,0,78,1.58,473,313,22,0,0,1139,.640,2,0,4,0,236,1.29,.214,17.06,0,2.03,6.81,3.36,10.87,7.33,2.16,0,0,0,2,4
607536,Kyle Freeland,2020,27,13,13,94,61,34,16,0,9,46,23,0,77,3,.278,277,.339,.433,.772,0,3,1.000,.000,14,1124,4.33,70.2,2,3,0,0,0,0,34,1.42,304,212,13,0,0,708,.630,3,0,0,0,120,1.54,.400,15.91,0,2.00,5.86,2.93,9.81,4.33,1.15,0,0,0,0,1
607536,Kyle Freeland,2021,28,23,23,132,103,59,28,0,20,105,38,1,133,4,.284,469,.342,.471,.813,4,8,.667,.333,16,1886,4.33,120.2,7,8,0,0,0,0,58,1.42,515,362,23,0,0,1211,.640,4,0,1,1,221,1.28,.467,15.63,0,2.76,7.83,2.83,9.92,4.40,1.49,0,0,0,3,1
607536,Kyle Freeland,2022,29,31,31,183,190,96,47,8,19,131,53,0,193,16,.281,687,.342,.456,.798,6,15,.714,.286,19,2839,4.53,174.2,9,11,0,0,0,0,88,1.41,766,524,31,0,0,1793,.630,16,0,4,1,313,0.96,.450,16.25,0,2.47,6.75,2.73,9.94,4.95,0.98,0,0,0,1,9
607536,Kyle Freeland,2023,30,29,29,159,194,96,30,6,29,94,42,0,187,1,.300,624,.342,.506,.848,7,13,.650,.350,18,2414,5.03,155.2,6,14,0,0,0,0,87,1.47,677,467,29,0,0,1584,.660,1,0,2,1,316,0.82,.300,15.51,0,2.24,5.43,2.43,10.81,5.55,1.68,0,0,0,4,6
607536,Kyle Freeland,2024,31,21,21,113,131,73,23,5,22,85,26,0,134,1,.291,460,.329,.507,.836,5,9,.643,.357,8,1769,5.24,113.1,5,8,0,0,0,0,66,1.41,490,340,21,0,0,1180,.670,1,0,1,3,233,0.86,.385,15.61,0,3.27,6.75,2.06,10.64,5.80,1.75,0,0,0,1,2
607536,Kyle Freeland,2025,32,31,31,165,183,105,34,5,22,124,38,2,193,6,.294,657,.335,.461,.796,2,5,.714,.286,16,2482,4.98,162.2,5,17,0,0,0,0,90,1.42,709,488,31,0,0,1689,.680,6,0,2,3,303,0.90,.227,15.26,0,3.26,6.86,2.10,10.68,5.81,1.22,0,0,0,1,7
607536,Kyle Freeland,2026,33,4,4,24,19,8,2,0,2,17,5,0,18,4,.231,78,.310,.333,.643,0,4,1.000,.000,3,329,3.48,20.2,1,2,0,0,0,0,8,1.11,87,62,4,0,0,220,.670,4,0,1,0,26,1.26,.333,15.92,0,3.40,7.40,2.18,7.84,3.48,0.87,0,0,0,0,0
623149,Paul Sewald,2017,27,57,0,45,79,36,15,1,8,69,21,2,58,3,.237,245,.301,.404,.705,0,0,.---,.---,5,1132,4.55,65.1,0,6,0,3,13,3,33,1.21,275,196,57,0,0,739,.650,3,1,3,0,99,0.57,.000,17.33,12,3.29,9.51,2.89,7.99,4.96,1.10,30,11,0,3,3
623149,Paul Sewald,2018,28,46,0,38,71,39,17,2,8,58,23,2,62,1,.277,224,.343,.478,.821,0,1,1.000,.000,4,1057,6.07,56.1,0,7,2,4,2,2,38,1.51,253,169,46,0,0,700,.660,1,0,1,0,107,0.54,.000,18.76,9,2.52,9.27,3.67,9.91,6.23,1.28,20,11,0,2,3
623149,Paul Sewald,2019,29,17,0,5,31,10,6,0,3,22,3,0,18,1,.243,74,.278,.446,.724,0,0,.---,.---,1,330,4.58,19.2,1,1,1,1,0,0,10,1.07,80,59,17,0,0,216,.650,1,0,0,0,33,0.16,.500,16.78,6,7.33,10.07,1.37,8.24,4.58,1.37,5,1,0,1,1
623149,Paul Sewald,2020,30,5,0,7,9,9,2,0,1,2,4,0,12,1,.414,29,.486,.586,1.072,0,1,1.000,.000,0,129,13.50,6.0,0,0,0,0,0,0,9,2.67,35,18,5,0,0,73,.570,1,0,0,0,17,0.78,.---,21.50,1,0.50,3.00,6.00,18.00,13.50,1.50,7,4,0,0,1
623149,Paul Sewald,2021,31,62,0,27,66,24,7,1,10,104,24,5,42,0,.176,239,.251,.339,.590,0,4,1.000,.000,0,1104,3.06,64.2,10,3,11,16,16,5,22,1.02,264,194,62,0,0,742,.670,0,0,2,0,81,0.41,.769,17.07,18,4.33,14.47,3.34,5.85,3.34,1.39,21,3,1,0,0
623149,Paul Sewald,2022,32,65,0,43,74,21,4,0,10,72,17,4,32,4,.146,219,.220,.301,.521,2,4,.667,.333,0,974,2.67,64.0,5,4,20,25,8,5,19,0.77,242,192,65,0,0,638,.660,4,0,1,0,66,0.58,.556,15.22,37,4.24,10.13,2.39,4.50,2.95,1.41,14,5,0,1,1
623149,Paul Sewald,2023,33,45,0,21,44,15,5,0,5,60,14,1,30,0,.196,153,.262,.327,.589,0,3,1.000,.000,3,692,2.93,43.0,3,1,21,24,0,3,14,1.02,169,129,45,0,0,469,.680,0,0,1,0,50,0.48,.750,16.09,31,4.29,12.56,2.93,6.28,3.14,1.05,6,2,0,1,1
623149,Paul Sewald,2023,33,20,0,14,19,8,3,0,3,20,10,0,16,1,.235,68,.342,.412,.754,0,4,1.000,.000,0,345,3.57,17.2,0,1,13,15,0,2,7,1.47,80,53,20,0,0,222,.640,1,0,0,0,28,0.74,.000,19.53,16,2.00,10.19,5.09,8.15,4.08,1.53,2,0,0,1,0
623149,Paul Sewald,2023,33,65,0,35,63,23,8,0,8,80,24,1,46,1,.208,221,.287,.353,.640,0,7,1.000,.000,3,1037,3.12,60.2,3,2,34,39,0,5,21,1.15,249,182,65,0,0,691,.670,1,0,1,0,78,0.56,.600,17.09,47,3.33,11.87,3.56,6.82,3.41,1.19,8,2,0,2,1
623149,Paul Sewald,2024,34,42,0,20,54,19,13,0,6,43,10,1,35,3,.232,151,.291,.437,.728,1,4,.800,.200,1,629,4.31,39.2,1,2,16,20,1,4,19,1.13,165,119,42,0,0,440,.700,3,0,0,1,66,0.37,.333,15.86,34,4.30,9.76,2.27,7.94,4.31,1.36,6,2,0,0,1
623149,Paul Sewald,2025,35,18,0,2,24,9,2,0,3,18,4,0,14,0,.246,57,.290,.439,.729,0,3,1.000,.000,0,249,4.70,15.1,1,1,2,4,4,2,8,1.17,62,46,18,0,0,169,.680,0,0,0,0,25,0.08,.500,16.24,3,4.50,10.57,2.35,8.22,5.28,1.76,10,4,0,0,1
623149,Paul Sewald,2025,35,4,0,2,9,2,1,0,1,2,2,0,4,0,.250,16,.316,.500,.816,0,0,.---,.---,0,68,4.15,4.1,0,0,0,0,0,0,2,1.38,19,13,4,0,0,44,.650,0,0,0,0,8,0.22,.---,15.69,2,1.00,4.15,4.15,8.31,4.15,2.08,4,2,0,0,1
623149,Paul Sewald,2025,35,22,0,4,33,11,3,0,4,20,6,0,18,0,.247,73,.296,.452,.748,0,3,1.000,.000,0,317,4.58,19.2,1,1,2,4,4,2,10,1.22,81,59,22,0,0,213,.670,0,0,0,0,33,0.12,.500,16.12,5,3.33,9.15,2.75,8.24,5.03,1.83,14,6,0,0,2
623149,Paul Sewald,2026,36,13,0,3,17,6,0,1,3,13,3,0,6,0,.158,38,.220,.447,.667,0,0,.---,.---,0,162,4.09,11.0,0,3,7,7,0,0,5,0.82,42,33,13,0,0,115,.710,0,0,1,0,17,0.18,.000,14.73,11,4.33,10.64,2.45,4.91,4.91,2.45,0,0,0,1,0
625643,Reynaldo López,2016,22,11,6,43,46,27,14,0,4,42,22,2,47,0,.272,173,.350,.422,.772,0,1,1.000,.000,1,806,4.91,44.0,5,3,0,0,1,0,24,1.57,201,132,11,0,0,507,.630,0,0,5,0,73,0.93,.625,18.32,1,1.91,8.59,4.50,9.61,5.52,0.82,0,0,1,3,2
625643,Reynaldo López,2017,23,8,8,31,82,29,6,3,7,30,14,0,49,1,.258,190,.309,.432,.741,1,0,.000,1.000,1,767,4.72,47.2,3,3,0,0,0,0,25,1.32,207,143,8,0,0,492,.640,1,0,3,0,82,0.38,.500,16.09,0,2.14,5.66,2.64,9.25,5.48,1.32,0,0,0,0,2
625643,Reynaldo López,2018,24,32,32,146,252,88,34,4,25,151,75,1,165,10,.234,705,.313,.400,.713,4,14,.778,.222,11,3084,3.91,188.2,7,10,0,0,0,0,82,1.27,799,566,32,0,0,1948,.630,10,3,7,2,282,0.58,.412,16.35,0,2.01,7.20,3.58,7.87,4.20,1.19,0,0,0,0,9
625643,Reynaldo López,2019,25,33,33,142,222,119,44,3,35,169,65,0,203,8,.278,729,.342,.491,.833,4,13,.765,.235,18,3163,5.38,184.0,10,15,0,0,0,0,110,1.46,809,552,33,1,0,2040,.640,8,2,5,1,358,0.64,.400,17.19,0,2.60,8.27,3.18,9.93,5.82,1.71,0,0,0,2,5
625643,Reynaldo López,2020,26,8,8,21,32,21,5,0,9,24,15,0,28,1,.269,104,.367,.577,.944,1,1,.500,.500,2,503,6.49,26.1,1,3,0,0,0,0,19,1.63,121,79,8,0,0,311,.620,1,0,1,0,60,0.66,.250,19.10,0,1.60,8.20,5.13,9.57,7.18,3.08,0,0,0,1,0
